date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:54:29	36897/36897	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:28%20GMT	https://www.benfranklin365.com/privacy-policy/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/privacy-policy/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:31	34757/34757	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:31%20GMT	https://www.benfranklin365.com/blog/2018/march/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2018/march/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:34	36084/36084	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:33%20GMT	https://www.benfranklin365.com/blog/2018/february/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2018/february/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:36	37780/37780	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:35%20GMT	https://www.benfranklin365.com/blog/2018/january/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2018/january/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:36	357686/357686	---M-Z	200	added ('OK')	application/javascript	etag:%225b5606fe-57536%22	http://s7.addthis.com/js/300/addthis_widget.js	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/s7.addthis.com/js/300/addthis_widget.js	(from https://www.benfranklin365.com/blog/2018/may/water-heater-tripping-its-reset-button-here-s-wh/)
10:54:38	36341/36341	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:38%20GMT	https://www.benfranklin365.com/blog/2017/december/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2017/december/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:38	36237/36237	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:38%20GMT	https://www.benfranklin365.com/blog/2017/november/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2017/november/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:39	34692/34692	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:39%20GMT	https://www.benfranklin365.com/blog/2017/september/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2017/september/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:39	36193/36193	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:39%20GMT	https://www.benfranklin365.com/blog/2017/october/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2017/october/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:40	1136047/1136047	---M--	200	added ('OK')	image/jpeg	etag:%2289d27ea8e7bd31:0%22	https://www.benfranklin365.com/images/blog/4-Plumbing-Tips-to-Kick-Off-Your-Spring-Right.jpg	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/images/blog/4-Plumbing-Tips-to-Kick-Off-Your-Spring-Right.jpg	(from https://www.benfranklin365.com/blog/2016/)
10:54:41	34679/34679	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:41%20GMT	https://www.benfranklin365.com/blog/2017/july/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2017/july/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:41	39151/39151	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:41%20GMT	https://www.benfranklin365.com/blog/2017/may/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2017/may/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:41	36109/36109	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:41%20GMT	https://www.benfranklin365.com/blog/2017/june/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2017/june/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:42	34657/34657	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:42%20GMT	https://www.benfranklin365.com/blog/2017/april/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2017/april/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:42	34723/34723	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:43%20GMT	https://www.benfranklin365.com/blog/2017/march/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2017/march/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:43	36388/36388	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:43%20GMT	https://www.benfranklin365.com/blog/2017/february/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2017/february/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:43	41838/41838	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:43%20GMT	https://www.benfranklin365.com/blog/2017/february/plumbing-cameras-offer-a-view-from-the-inside/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2017/february/plumbing-cameras-offer-a-view-from-the-inside/index.html	(from https://www.benfranklin365.com/site-map/)
10:54:44	35947/35947	---M-Z	200	added ('OK')	text/html	date:Sat,%2004%20Aug%202018%2017:54:44%20GMT	https://www.benfranklin365.com/blog/2016/december/	C:/Personal/Hawthorne/BF365Website/BF8-4-2018/www.benfranklin365.com/blog/2016/december/index.html	(from https://www.benfranklin365.com/site-map/)
